	3.97714	3.97707	3.9795	2.73872	4.21436	0.773044	0.999663	0.773044	0.789061	2.9829	2.73859	0.773044	1

-ss h1/h2
	1	0.888307	0.873929	0.00152907	0.0469503	0.000212343	0.000139556	0.000120236	0.000292227	0.00881533	0.00208339	0.000851733	3.85039e-05
	1.12574	1	0.983814	0.00172133	0.0528538	0.000239042	0.000157103	0.000135354	0.000328971	0.00992374	0.00234535	0.000958827	4.33453e-05
	1.14426	1.01645	1	0.00174964	0.0537233	0.000242975	0.000159687	0.000137581	0.000334383	0.010087	0.00238393	0.000974602	4.40584e-05
	653.994	580.948	571.545	1	30.7053	0.138871	0.0912685	0.0786335	0.191115	5.76518	1.36252	0.557029	0.0251814
	21.2991	18.9201	18.6139	0.0325677	1	0.0045227	0.00297241	0.00256091	0.00622417	0.187759	0.0443743	0.0181411	0.000820099
	4709.37	4183.37	4115.66	7.20094	221.107	1	0.657219	0.566235	1.3762	41.5147	9.81145	4.01113	0.181329
	7165.61	6365.26	6262.23	10.9567	336.428	1.52156	1	0.861562	2.09398	63.1672	14.9287	6.10318	0.275904
	8317	7388.05	7268.47	12.7172	390.486	1.76605	1.16068	1	2.43045	73.3171	17.3275	7.08386	0.320237
	3422	3039.79	2990.59	5.23246	160.664	0.726636	0.477559	0.411446	1	30.1661	7.12935	2.91463	0.13176
	113.439	100.768	99.1374	0.173455	5.32599	0.0240879	0.015831	0.0136394	0.0331498	1	0.236337	0.0966195	0.00436784
	479.987	426.376	419.475	0.733932	22.5356	0.101922	0.0669849	0.0577116	0.140265	4.23125	1	0.408821	0.0184814
	1174.08	1042.94	1026.06	1.79524	55.1233	0.249306	0.163849	0.141166	0.343097	10.3499	2.44606	1	0.0452066
	25971.4	23070.5	22697.1	39.7119	1219.36	5.51482	3.62445	3.12268	7.58953	228.946	54.1084	22.1207	1

Measure_2:
- The heuristics that have the similar ratio are: (diff = 0.5)
	(hss1    ,hss2    )	(ha1     ,ha2     )	(vss1    ,vss2    )	(va1     ,va2     ):	fracss	-	fracastar	=	diff
	(5_gapdb, 7_gapdb)	(5_gapdb, 7_gapdb)	(3.52233e+22, 6.22062e+22)	(3.56765e+07, 3.56765e+07)	0.566235	-	1	=	-0.433765
	(10_gapdb, 12_gapdb)	(10_gapdb, 12_gapdb)	(3.59002e+21, 1.9425e+23)	(1.00707e+07, 2.75795e+07)	0.0184814	-	0.365152	=	-0.34667
	(3_gapdb, 12_gapdb)	(3_gapdb, 12_gapdb)	(4.89149e+21, 1.9425e+23)	(1.00702e+07, 2.75795e+07)	0.0251814	-	0.365134	=	-0.339952
	(9_gapdb, 12_gapdb)	(9_gapdb, 12_gapdb)	(8.48455e+20, 1.9425e+23)	(9.24587e+06, 2.75795e+07)	0.00436784	-	0.335244	=	-0.330876
	(9_gapdb, 6_gapdb)	(9_gapdb, 6_gapdb)	(8.48455e+20, 5.35945e+22)	(9.24587e+06, 2.75888e+07)	0.015831	-	0.335131	=	-0.3193
	(10_gapdb, 6_gapdb)	(10_gapdb, 6_gapdb)	(3.59002e+21, 5.35945e+22)	(1.00707e+07, 2.75888e+07)	0.0669849	-	0.365029	=	-0.298044
	(3_gapdb, 6_gapdb)	(3_gapdb, 6_gapdb)	(4.89149e+21, 5.35945e+22)	(1.00702e+07, 2.75888e+07)	0.0912685	-	0.36501	=	-0.273742
	(10_gapdb, 3_gapdb)	(10_gapdb, 3_gapdb)	(3.59002e+21, 4.89149e+21)	(1.00707e+07, 1.00702e+07)	0.733932	-	1.00005	=	-0.266118
	(8_gapdb, 5_gapdb)	(8_gapdb, 5_gapdb)	(2.55945e+22, 3.52233e+22)	(3.49523e+07, 3.56765e+07)	0.726636	-	0.979701	=	-0.253065
	(0_ipdb, 12_gapdb)	(0_ipdb, 12_gapdb)	(7.47941e+18, 1.9425e+23)	(6.93451e+06, 2.75795e+07)	3.85039e-05	-	0.251437	=	-0.251399
	(1_lmcut, 12_gapdb)	(1_lmcut, 12_gapdb)	(8.41985e+18, 1.9425e+23)	(6.93462e+06, 2.75795e+07)	4.33453e-05	-	0.251441	=	-0.251398
	(2_mands, 12_gapdb)	(2_mands, 12_gapdb)	(8.55837e+18, 1.9425e+23)	(6.9304e+06, 2.75795e+07)	4.40584e-05	-	0.251288	=	-0.251244
	(0_ipdb, 6_gapdb)	(0_ipdb, 6_gapdb)	(7.47941e+18, 5.35945e+22)	(6.93451e+06, 2.75888e+07)	0.000139556	-	0.251352	=	-0.251213
	(1_lmcut, 6_gapdb)	(1_lmcut, 6_gapdb)	(8.41985e+18, 5.35945e+22)	(6.93462e+06, 2.75888e+07)	0.000157103	-	0.251356	=	-0.251199
	(2_mands, 6_gapdb)	(2_mands, 6_gapdb)	(8.55837e+18, 5.35945e+22)	(6.9304e+06, 2.75888e+07)	0.000159687	-	0.251203	=	-0.251044
	(9_gapdb, 7_gapdb)	(9_gapdb, 7_gapdb)	(8.48455e+20, 6.22062e+22)	(9.24587e+06, 3.56765e+07)	0.0136394	-	0.259159	=	-0.245519
	(4_gapdb, 12_gapdb)	(4_gapdb, 12_gapdb)	(1.59305e+20, 1.9425e+23)	(6.54418e+06, 2.75795e+07)	0.000820099	-	0.237284	=	-0.236464
	(9_gapdb, 5_gapdb)	(9_gapdb, 5_gapdb)	(8.48455e+20, 3.52233e+22)	(9.24587e+06, 3.56765e+07)	0.0240879	-	0.259159	=	-0.235071
	(4_gapdb, 6_gapdb)	(4_gapdb, 6_gapdb)	(1.59305e+20, 5.35945e+22)	(6.54418e+06, 2.75888e+07)	0.00297241	-	0.237204	=	-0.234232
	(9_gapdb, 8_gapdb)	(9_gapdb, 8_gapdb)	(8.48455e+20, 2.55945e+22)	(9.24587e+06, 3.49523e+07)	0.0331498	-	0.264528	=	-0.231378
	(10_gapdb, 7_gapdb)	(10_gapdb, 7_gapdb)	(3.59002e+21, 6.22062e+22)	(1.00707e+07, 3.56765e+07)	0.0577116	-	0.282278	=	-0.224567
	(3_gapdb, 7_gapdb)	(3_gapdb, 7_gapdb)	(4.89149e+21, 6.22062e+22)	(1.00702e+07, 3.56765e+07)	0.0786335	-	0.282264	=	-0.203631
	(0_ipdb, 8_gapdb)	(0_ipdb, 8_gapdb)	(7.47941e+18, 2.55945e+22)	(6.93451e+06, 3.49523e+07)	0.000292227	-	0.198399	=	-0.198107
	(1_lmcut, 8_gapdb)	(1_lmcut, 8_gapdb)	(8.41985e+18, 2.55945e+22)	(6.93462e+06, 3.49523e+07)	0.000328971	-	0.198402	=	-0.198073
	(2_mands, 8_gapdb)	(2_mands, 8_gapdb)	(8.55837e+18, 2.55945e+22)	(6.9304e+06, 3.49523e+07)	0.000334383	-	0.198282	=	-0.197947
	(0_ipdb, 7_gapdb)	(0_ipdb, 7_gapdb)	(7.47941e+18, 6.22062e+22)	(6.93451e+06, 3.56765e+07)	0.000120236	-	0.194372	=	-0.194252
	(1_lmcut, 7_gapdb)	(1_lmcut, 7_gapdb)	(8.41985e+18, 6.22062e+22)	(6.93462e+06, 3.56765e+07)	0.000135354	-	0.194375	=	-0.19424
	(0_ipdb, 5_gapdb)	(0_ipdb, 5_gapdb)	(7.47941e+18, 3.52233e+22)	(6.93451e+06, 3.56765e+07)	0.000212343	-	0.194372	=	-0.19416
	(1_lmcut, 5_gapdb)	(1_lmcut, 5_gapdb)	(8.41985e+18, 3.52233e+22)	(6.93462e+06, 3.56765e+07)	0.000239042	-	0.194375	=	-0.194136
	(2_mands, 7_gapdb)	(2_mands, 7_gapdb)	(8.55837e+18, 6.22062e+22)	(6.9304e+06, 3.56765e+07)	0.000137581	-	0.194257	=	-0.194119
	(2_mands, 5_gapdb)	(2_mands, 5_gapdb)	(8.55837e+18, 3.52233e+22)	(6.9304e+06, 3.56765e+07)	0.000242975	-	0.194257	=	-0.194014
